Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
689,12/5/23, 10:50:00,1265,83.8
690,12/5/23, 11:00:00,1038,68.7
691,12/5/23, 11:10:00,1539,101.9
692,12/5/23, 11:20:00,1930,127.8
693,12/5/23, 11:30:00,1846,122.2
694,12/5/23, 11:40:00,1184,78.4
695,12/5/23, 11:50:00,1512,100.1
696,12/5/23, 12:00:00,1715,113.6
697,12/5/23, 12:10:00,1709,113.2
698,12/5/23, 12:20:00,1712,113.4
699,12/5/23, 12:30:00,1247,82.6
700,12/5/23, 12:40:00,1291,85.5
701,12/5/23, 12:50:00,979,64.8
702,12/5/23, 13:00:00,1241,82.2
703,12/5/23, 13:10:00,1299,86
704,12/5/23, 13:20:00,1196,79.2
705,12/5/23, 13:30:00,1424,94.3
706,12/5/23, 13:40:00,1377,91.2
707,12/5/23, 13:50:00,1427,94.5
708,12/5/23, 14:00:00,1583,104.8
709,12/5/23, 14:10:00,1645,108.9
710,12/5/23, 14:20:00,2928,193.9
711,12/5/23, 14:30:00,12068,799.1
712,12/5/23, 14:40:00,12507,828.2
713,12/5/23, 14:50:00,11570,766.1
714,12/5/23, 15:00:00,10159,672.7
715,12/5/23, 15:10:00,11430,756.8
716,12/5/23, 15:20:00,10882,720.6
717,12/5/23, 15:30:00,10361,686.1
718,12/5/23, 15:40:00,9529,631
719,12/5/23, 15:50:00,9255,612.8
720,12/5/23, 16:00:00,8904,589.6
721,12/5/23, 16:10:00,8466,560.6
722,12/5/23, 16:20:00,8269,547.5
723,12/5/23, 16:30:00,7968,527.6
724,12/5/23, 16:40:00,7482,495.4
725,12/5/23, 16:50:00,6940,459.5
726,12/5/23, 17:00:00,6560,434.4
727,12/5/23, 17:10:00,6152,407.4
728,12/5/23, 17:20:00,5753,380.9
729,12/5/23, 17:30:00,5376,356
730,12/5/23, 17:40:00,4942,327.2
731,12/5/23, 17:50:00,4427,293.1
732,12/5/23, 18:00:00,3854,255.2
733,12/5/23, 18:10:00,3259,215.8
734,12/5/23, 18:20:00,2326,154
735,12/5/23, 18:30:00,2231,147.7
736,12/5/23, 18:40:00,2429,160.8
737,12/5/23, 18:50:00,1750,115.9
738,12/5/23, 19:00:00,1502,99.5
739,12/5/23, 19:10:00,1098,72.7
740,12/5/23, 19:20:00,765,50.7
741,12/5/23, 19:30:00,565,37.4
742,12/5/23, 19:40:00,379,25.1
743,12/5/23, 19:50:00,201,13.3
744,12/5/23, 20:00:00,103,6.8
745,12/5/23, 20:10:00,47,3.1
746,12/5/23, 20:20:00,15,1
747,12/5/23, 20:30:00,1,0.1
748,12/5/23, 20:40:00,0,0
749,12/5/23, 20:50:00,0,0
750,12/5/23, 21:00:00,0,0
751,12/5/23, 21:10:00,0,0
752,12/5/23, 21:20:00,0,0
753,12/5/23, 21:30:00,0,0
754,12/5/23, 21:40:00,0,0
755,12/5/23, 21:50:00,0,0
756,12/5/23, 22:00:00,0,0
757,12/5/23, 22:10:00,0,0
758,12/5/23, 22:20:00,0,0
759,12/5/23, 22:30:00,0,0
760,12/5/23, 22:40:00,0,0
761,12/5/23, 22:50:00,0,0
762,12/5/23, 23:00:00,0,0
763,12/5/23, 23:10:00,0,0
764,12/5/23, 23:20:00,0,0
765,12/5/23, 23:30:00,0,0
766,12/5/23, 23:40:00,0,0
767,12/5/23, 23:50:00,0,0
768,12/5/23, 24:00:00,0,0
769,13/05/2023 , 00:10:00,0,0
770,13/05/2023 , 00:20:00,0,0
771,13/05/2023 , 00:30:00,0,0
772,13/05/2023 , 00:40:00,0,0
773,13/05/2023 , 00:50:00,0,0
774,13/05/2023 , 01:00:00,0,0
775,13/05/2023 , 01:10:00,0,0
776,13/05/2023 , 01:20:00,0,0
777,13/05/2023 , 01:30:00,0,0
778,13/05/2023 , 01:40:00,0,0
779,13/05/2023 , 01:50:00,0,0
780,13/05/2023 , 02:00:00,0,0
781,13/05/2023 , 02:10:00,0,0
782,13/05/2023 , 02:20:00,0,0
783,13/05/2023 , 02:30:00,0,0
784,13/05/2023 , 02:40:00,0,0
785,13/05/2023 , 02:50:00,0,0
786,13/05/2023 , 03:00:00,0,0
787,13/05/2023 , 03:10:00,0,0
788,13/05/2023 , 03:20:00,0,0
789,13/05/2023 , 03:30:00,0,0
790,13/05/2023 , 03:40:00,0,0
791,13/05/2023 , 03:50:00,0,0
792,13/05/2023 , 04:00:00,0,0
793,13/05/2023 , 04:10:00,0,0
794,13/05/2023 , 04:20:00,0,0
795,13/05/2023 , 04:30:00,0,0
796,13/05/2023 , 04:40:00,0,0
797,13/05/2023 , 04:50:00,0,0
798,13/05/2023 , 05:00:00,0,0
799,13/05/2023 , 05:10:00,0,0
800,13/05/2023 , 05:20:00,0,0
801,13/05/2023 , 05:30:00,0,0
802,13/05/2023 , 05:40:00,0,0
803,13/05/2023 , 05:50:00,0,0
804,13/05/2023 , 06:00:00,3,0.2
805,13/05/2023 , 06:10:00,18,1.2
806,13/05/2023 , 06:20:00,26,1.7
807,13/05/2023 , 06:30:00,41,2.7
808,13/05/2023 , 06:40:00,36,2.4
809,13/05/2023 , 06:50:00,31,2.1
810,13/05/2023 , 07:00:00,42,2.8
811,13/05/2023 , 07:10:00,41,2.7
812,13/05/2023 , 07:20:00,49,3.2
813,13/05/2023 , 07:30:00,75,5
814,13/05/2023 , 07:40:00,97,6.4
815,13/05/2023 , 07:50:00,118,7.8
816,13/05/2023 , 08:00:00,59,3.9
817,13/05/2023 , 08:10:00,69,4.6
818,13/05/2023 , 08:20:00,64,4.2
819,13/05/2023 , 08:30:00,154,10.2
820,13/05/2023 , 08:40:00,224,14.8
821,13/05/2023 , 08:50:00,317,21
822,13/05/2023 , 09:00:00,352,23.3
823,13/05/2023 , 09:10:00,313,20.7
824,13/05/2023 , 09:20:00,222,14.7
825,13/05/2023 , 09:30:00,200,13.2
826,13/05/2023 , 09:40:00,462,30.6
827,13/05/2023 , 09:50:00,740,49
828,13/05/2023 , 10:00:00,616,40.8
829,13/05/2023 , 10:10:00,720,47.7
830,13/05/2023 , 10:20:00,506,33.5
831,13/05/2023 , 10:30:00,603,39.9
832,13/05/2023 , 10:40:00,1119,74.1
833,13/05/2023 , 10:50:00,1392,92.2
834,13/05/2023 , 11:00:00,1369,90.6
835,13/05/2023 , 11:10:00,1421,94.1
836,13/05/2023 , 11:20:00,1709,113.2
837,13/05/2023 , 11:30:00,1868,123.7
838,13/05/2023 , 11:40:00,1720,113.9
839,13/05/2023 , 11:50:00,1966,130.2
840,13/05/2023 , 12:00:00,1953,129.3
841,13/05/2023 , 12:10:00,1880,124.5
842,13/05/2023 , 12:20:00,1809,119.8
843,13/05/2023 , 12:30:00,1619,107.2
844,13/05/2023 , 12:40:00,1655,109.6
845,13/05/2023 , 12:50:00,1040,68.9
846,13/05/2023 , 13:00:00,495,32.8
847,13/05/2023 , 13:10:00,476,31.5
848,13/05/2023 , 13:20:00,271,17.9
849,13/05/2023 , 13:30:00,300,19.9
850,13/05/2023 , 13:40:00,211,14
851,13/05/2023 , 13:50:00,284,18.8
852,13/05/2023 , 14:00:00,314,20.8
853,13/05/2023 , 14:10:00,234,15.5
854,13/05/2023 , 14:20:00,193,12.8
855,13/05/2023 , 14:30:00,136,9
856,13/05/2023 , 14:40:00,85,5.6
857,13/05/2023 , 14:50:00,135,8.9
858,13/05/2023 , 15:00:00,586,38.8
859,13/05/2023 , 15:10:00,691,45.8
860,13/05/2023 , 15:20:00,448,29.7
861,13/05/2023 , 15:30:00,281,18.6
862,13/05/2023 , 15:40:00,157,10.4
863,13/05/2023 , 15:50:00,102,6.8
864,13/05/2023 , 16:00:00,85,5.6
865,13/05/2023 , 16:10:00,77,5.1
866,13/05/2023 , 16:20:00,171,11.3
867,13/05/2023 , 16:30:00,472,31.3
868,13/05/2023 , 16:40:00,689,45.6
869,13/05/2023 , 16:50:00,837,55.4
870,13/05/2023 , 17:00:00,791,52.4
871,13/05/2023 , 17:10:00,855,56.6
872,13/05/2023 , 17:20:00,485,32.1
873,13/05/2023 , 17:30:00,274,18.1
874,13/05/2023 , 17:40:00,181,12
875,13/05/2023 , 17:50:00,95,6.3
876,13/05/2023 , 18:00:00,120,7.9
877,13/05/2023 , 18:10:00,178,11.8
878,13/05/2023 , 18:20:00,261,17.3
879,13/05/2023 , 18:30:00,268,17.7
880,13/05/2023 , 18:40:00,294,19.5
881,13/05/2023 , 18:50:00,248,16.4
882,13/05/2023 , 19:00:00,115,7.6
883,13/05/2023 , 19:10:00,59,3.9
884,13/05/2023 , 19:20:00,80,5.3
885,13/05/2023 , 19:30:00,102,6.8
886,13/05/2023 , 19:40:00,96,6.4
887,13/05/2023 , 19:50:00,36,2.4
888,13/05/2023 , 20:00:00,21,1.4
889,13/05/2023 , 20:10:00,16,1.1
890,13/05/2023 , 20:20:00,6,0.4
891,13/05/2023 , 20:30:00,0,0
892,13/05/2023 , 20:40:00,0,0
893,13/05/2023 , 20:50:00,0,0
894,13/05/2023 , 21:00:00,0,0
895,13/05/2023 , 21:10:00,0,0
896,13/05/2023 , 21:20:00,0,0
897,13/05/2023 , 21:30:00,0,0
898,13/05/2023 , 21:40:00,0,0
899,13/05/2023 , 21:50:00,0,0
900,13/05/2023 , 22:00:00,0,0
901,13/05/2023 , 22:10:00,0,0
902,13/05/2023 , 22:20:00,0,0
903,13/05/2023 , 22:30:00,0,0
904,13/05/2023 , 22:40:00,0,0
905,13/05/2023 , 22:50:00,0,0
906,13/05/2023 , 23:00:00,0,0
907,13/05/2023 , 23:10:00,0,0
908,13/05/2023 , 23:20:00,0,0
909,13/05/2023 , 23:30:00,0,0
910,13/05/2023 , 23:40:00,0,0
911,13/05/2023 , 23:50:00,0,0
912,13/05/2023 , 24:00:00,0,0
913,14/05/2023 , 00:10:00,0,0
914,14/05/2023 , 00:20:00,0,0
915,14/05/2023 , 00:30:00,0,0
916,14/05/2023 , 00:40:00,0,0
917,14/05/2023 , 00:50:00,0,0
918,14/05/2023 , 01:00:00,0,0
919,14/05/2023 , 01:10:00,0,0
920,14/05/2023 , 01:20:00,0,0
921,14/05/2023 , 01:30:00,0,0
922,14/05/2023 , 01:40:00,0,0
923,14/05/2023 , 01:50:00,0,0
924,14/05/2023 , 02:00:00,0,0
925,14/05/2023 , 02:10:00,0,0
926,14/05/2023 , 02:20:00,0,0
927,14/05/2023 , 02:30:00,0,0
928,14/05/2023 , 02:40:00,0,0
929,14/05/2023 , 02:50:00,0,0
930,14/05/2023 , 03:00:00,0,0
931,14/05/2023 , 03:10:00,0,0
932,14/05/2023 , 03:20:00,0,0
933,14/05/2023 , 03:30:00,0,0
934,14/05/2023 , 03:40:00,0,0
935,14/05/2023 , 03:50:00,0,0
936,14/05/2023 , 04:00:00,0,0
937,14/05/2023 , 04:10:00,0,0
938,14/05/2023 , 04:20:00,0,0
939,14/05/2023 , 04:30:00,0,0
940,14/05/2023 , 04:40:00,0,0
941,14/05/2023 , 04:50:00,0,0
942,14/05/2023 , 05:00:00,0,0
943,14/05/2023 , 05:10:00,0,0
944,14/05/2023 , 05:20:00,0,0
945,14/05/2023 , 05:30:00,0,0
946,14/05/2023 , 05:40:00,0,0
947,14/05/2023 , 05:50:00,2,0.1
948,14/05/2023 , 06:00:00,10,0.7
949,14/05/2023 , 06:10:00,25,1.7
950,14/05/2023 , 06:20:00,34,2.3
951,14/05/2023 , 06:30:00,34,2.3
952,14/05/2023 , 06:40:00,43,2.8
953,14/05/2023 , 06:50:00,124,8.2
954,14/05/2023 , 07:00:00,174,11.5
955,14/05/2023 , 07:10:00,174,11.5
956,14/05/2023 , 07:20:00,213,14.1
957,14/05/2023 , 07:30:00,289,19.1
958,14/05/2023 , 07:40:00,335,22.2
959,14/05/2023 , 07:50:00,396,26.2
960,14/05/2023 , 08:00:00,414,27.4
961,14/05/2023 , 08:10:00,464,30.7
962,14/05/2023 , 08:20:00,690,45.7
963,14/05/2023 , 08:30:00,598,39.6
964,14/05/2023 , 08:40:00,498,33
965,14/05/2023 , 08:50:00,629,41.6
966,14/05/2023 , 09:00:00,529,35
967,14/05/2023 , 09:10:00,576,38.1
968,14/05/2023 , 09:20:00,715,47.3
969,14/05/2023 , 09:30:00,975,64.6
970,14/05/2023 , 09:40:00,1279,84.7
971,14/05/2023 , 09:50:00,978,64.8
972,14/05/2023 , 10:00:00,959,63.5
973,14/05/2023 , 10:10:00,944,62.5
974,14/05/2023 , 10:20:00,1141,75.6
975,14/05/2023 , 10:30:00,1393,92.2
976,14/05/2023 , 10:40:00,1598,105.8
977,14/05/2023 , 10:50:00,1566,103.7
978,14/05/2023 , 11:00:00,1436,95.1
979,14/05/2023 , 11:10:00,1591,105.3
980,14/05/2023 , 11:20:00,1673,110.8
981,14/05/2023 , 11:30:00,1662,110
982,14/05/2023 , 11:40:00,1513,100.2
983,14/05/2023 , 11:50:00,1550,102.6
984,14/05/2023 , 12:00:00,1260,83.4
985,14/05/2023 , 12:10:00,1963,130
986,14/05/2023 , 12:20:00,1420,94
987,14/05/2023 , 12:30:00,919,60.9
988,14/05/2023 , 12:40:00,1314,87
989,14/05/2023 , 12:50:00,1504,99.6
990,14/05/2023 , 13:00:00,624,41.3
991,14/05/2023 , 13:10:00,865,57.3
992,14/05/2023 , 13:20:00,1303,86.3
993,14/05/2023 , 13:30:00,1839,121.8
994,14/05/2023 , 13:40:00,1554,102.9
995,14/05/2023 , 13:50:00,748,49.5
996,14/05/2023 , 14:00:00,652,43.2
997,14/05/2023 , 14:10:00,1297,85.9
998,14/05/2023 , 14:20:00,1048,69.4
999,14/05/2023 , 14:30:00,682,45.2
1000,14/05/2023 , 14:40:00,722,47.8
1001,14/05/2023 , 14:50:00,776,51.4
1002,14/05/2023 , 15:00:00,1070,70.8
1003,14/05/2023 , 15:10:00,5074,336
1004,14/05/2023 , 15:20:00,11662,772.2
1005,14/05/2023 , 15:30:00,5873,388.9
1006,14/05/2023 , 15:40:00,838,55.5
1007,14/05/2023 , 15:50:00,372,24.6
1008,14/05/2023 , 16:00:00,646,42.8
1009,14/05/2023 , 16:10:00,419,27.7
1010,14/05/2023 , 16:20:00,368,24.4
1011,14/05/2023 , 16:30:00,785,52
1012,14/05/2023 , 16:40:00,821,54.4
1013,14/05/2023 , 16:50:00,2740,181.4
1014,14/05/2023 , 17:00:00,782,51.8
1015,14/05/2023 , 17:10:00,573,37.9
1016,14/05/2023 , 17:20:00,431,28.5
1017,14/05/2023 , 17:30:00,290,19.2
1018,14/05/2023 , 17:40:00,218,14.4
1019,14/05/2023 , 17:50:00,244,16.2
1020,14/05/2023 , 18:00:00,209,13.8
1021,14/05/2023 , 18:10:00,254,16.8
1022,14/05/2023 , 18:20:00,241,16
1023,14/05/2023 , 18:30:00,221,14.6
1024,14/05/2023 , 18:40:00,125,8.3
1025,14/05/2023 , 18:50:00,140,9.3
1026,14/05/2023 , 19:00:00,216,14.3
1027,14/05/2023 , 19:10:00,188,12.4
1028,14/05/2023 , 19:20:00,96,6.4
1029,14/05/2023 , 19:30:00,88,5.8
1030,14/05/2023 , 19:40:00,75,5
1031,14/05/2023 , 19:50:00,55,3.6
1032,14/05/2023 , 20:00:00,22,1.5
1033,14/05/2023 , 20:10:00,9,0.6
1034,14/05/2023 , 20:20:00,3,0.2
1035,14/05/2023 , 20:30:00,1,0.1
1036,14/05/2023 , 20:40:00,0,0
1037,14/05/2023 , 20:50:00,0,0
1038,14/05/2023 , 21:00:00,0,0
1039,14/05/2023 , 21:10:00,0,0
1040,14/05/2023 , 21:20:00,0,0
1041,14/05/2023 , 21:30:00,0,0
1042,14/05/2023 , 21:40:00,0,0
1043,14/05/2023 , 21:50:00,0,0
1044,14/05/2023 , 22:00:00,0,0
1045,14/05/2023 , 22:10:00,0,0
1046,14/05/2023 , 22:20:00,0,0
1047,14/05/2023 , 22:30:00,0,0
1048,14/05/2023 , 22:40:00,0,0
1049,14/05/2023 , 22:50:00,0,0
1050,14/05/2023 , 23:00:00,0,0
1051,14/05/2023 , 23:10:00,0,0
1052,14/05/2023 , 23:20:00,0,0
1053,14/05/2023 , 23:30:00,0,0
1054,14/05/2023 , 23:40:00,0,0
1055,14/05/2023 , 23:50:00,0,0
1056,14/05/2023 , 24:00:00,0,0
1057,15/05/2023 , 00:10:00,0,0
1058,15/05/2023 , 00:20:00,0,0
1059,15/05/2023 , 00:30:00,0,0
1060,15/05/2023 , 00:40:00,0,0
1061,15/05/2023 , 00:50:00,0,0
1062,15/05/2023 , 01:00:00,0,0
1063,15/05/2023 , 01:10:00,0,0
1064,15/05/2023 , 01:20:00,0,0
1065,15/05/2023 , 01:30:00,0,0
1066,15/05/2023 , 01:40:00,0,0
1067,15/05/2023 , 01:50:00,0,0
1068,15/05/2023 , 02:00:00,0,0
1069,15/05/2023 , 02:10:00,0,0
1070,15/05/2023 , 02:20:00,0,0
1071,15/05/2023 , 02:30:00,0,0
1072,15/05/2023 , 02:40:00,0,0
1073,15/05/2023 , 02:50:00,0,0
1074,15/05/2023 , 03:00:00,0,0
1075,15/05/2023 , 03:10:00,0,0
1076,15/05/2023 , 03:20:00,0,0
1077,15/05/2023 , 03:30:00,0,0
1078,15/05/2023 , 03:40:00,0,0
1079,15/05/2023 , 03:50:00,0,0
1080,15/05/2023 , 04:00:00,0,0
1081,15/05/2023 , 04:10:00,0,0
1082,15/05/2023 , 04:20:00,0,0
1083,15/05/2023 , 04:30:00,0,0
1084,15/05/2023 , 04:40:00,0,0
1085,15/05/2023 , 04:50:00,0,0
1086,15/05/2023 , 05:00:00,0,0
1087,15/05/2023 , 05:10:00,0,0
1088,15/05/2023 , 05:20:00,0,0
1089,15/05/2023 , 05:30:00,0,0
1090,15/05/2023 , 05:40:00,0,0
1091,15/05/2023 , 05:50:00,4,0.3
1092,15/05/2023 , 06:00:00,14,0.9
1093,15/05/2023 , 06:10:00,29,1.9
1094,15/05/2023 , 06:20:00,51,3.4
1095,15/05/2023 , 06:30:00,69,4.6
1096,15/05/2023 , 06:40:00,79,5.2
1097,15/05/2023 , 06:50:00,121,8
1098,15/05/2023 , 07:00:00,152,10.1
1099,15/05/2023 , 07:10:00,211,14
1100,15/05/2023 , 07:20:00,219,14.5
1101,15/05/2023 , 07:30:00,189,12.5
1102,15/05/2023 , 07:40:00,215,14.2
1103,15/05/2023 , 07:50:00,243,16.1
1104,15/05/2023 , 08:00:00,211,14
1105,15/05/2023 , 08:10:00,219,14.5
1106,15/05/2023 , 08:20:00,210,13.9
1107,15/05/2023 , 08:30:00,388,25.7
1108,15/05/2023 , 08:40:00,604,40
1109,15/05/2023 , 08:50:00,758,50.2
1110,15/05/2023 , 09:00:00,537,35.6
1111,15/05/2023 , 09:10:00,646,42.8
1112,15/05/2023 , 09:20:00,699,46.3
1113,15/05/2023 , 09:30:00,770,51
1114,15/05/2023 , 09:40:00,730,48.3
1115,15/05/2023 , 09:50:00,915,60.6
1116,15/05/2023 , 10:00:00,1034,68.5
1117,15/05/2023 , 10:10:00,1115,73.8
1118,15/05/2023 , 10:20:00,1076,71.2
1119,15/05/2023 , 10:30:00,1051,69.6
1120,15/05/2023 , 10:40:00,985,65.2
1121,15/05/2023 , 10:50:00,989,65.5
1122,15/05/2023 , 11:00:00,916,60.7
1123,15/05/2023 , 11:10:00,982,65
1124,15/05/2023 , 11:20:00,1027,68
1125,15/05/2023 , 11:30:00,934,61.8
1126,15/05/2023 , 11:40:00,608,40.3
1127,15/05/2023 , 11:50:00,532,35.2
1128,15/05/2023 , 12:00:00,537,35.6
1129,15/05/2023 , 12:10:00,643,42.6
1130,15/05/2023 , 12:20:00,719,47.6
1131,15/05/2023 , 12:30:00,553,36.6
1132,15/05/2023 , 12:40:00,518,34.3
1133,15/05/2023 , 12:50:00,680,45
1134,15/05/2023 , 13:00:00,583,38.6
1135,15/05/2023 , 13:10:00,464,30.7
1136,15/05/2023 , 13:20:00,743,49.2
1137,15/05/2023 , 13:30:00,726,48.1
1138,15/05/2023 , 13:40:00,508,33.6
1139,15/05/2023 , 13:50:00,463,30.7
1140,15/05/2023 , 14:00:00,445,29.5
1141,15/05/2023 , 14:10:00,428,28.3
1142,15/05/2023 , 14:20:00,482,31.9
1143,15/05/2023 , 14:30:00,422,27.9
1144,15/05/2023 , 14:40:00,343,22.7
1145,15/05/2023 , 14:50:00,397,26.3
1146,15/05/2023 , 15:00:00,366,24.2
1147,15/05/2023 , 15:10:00,356,23.6
1148,15/05/2023 , 15:20:00,375,24.8
1149,15/05/2023 , 15:30:00,300,19.9
1150,15/05/2023 , 15:40:00,225,14.9
1151,15/05/2023 , 15:50:00,176,11.7
1152,15/05/2023 , 16:00:00,195,12.9
1153,15/05/2023 , 16:10:00,355,23.5
1154,15/05/2023 , 16:20:00,510,33.8
1155,15/05/2023 , 16:30:00,851,56.3
1156,15/05/2023 , 16:40:00,604,40
1157,15/05/2023 , 16:50:00,330,21.9
1158,15/05/2023 , 17:00:00,220,14.6
1159,15/05/2023 , 17:10:00,258,17.1
1160,15/05/2023 , 17:20:00,331,21.9
1161,15/05/2023 , 17:30:00,357,23.6
1162,15/05/2023 , 17:40:00,423,28
1163,15/05/2023 , 17:50:00,360,23.8
1164,15/05/2023 , 18:00:00,396,26.2
1165,15/05/2023 , 18:10:00,1018,67.4
1166,15/05/2023 , 18:20:00,842,55.8
1167,15/05/2023 , 18:30:00,863,57.1
1168,15/05/2023 , 18:40:00,309,20.5
1169,15/05/2023 , 18:50:00,277,18.3
1170,15/05/2023 , 19:00:00,239,15.8
1171,15/05/2023 , 19:10:00,123,8.1
1172,15/05/2023 , 19:20:00,56,3.7
1173,15/05/2023 , 19:30:00,121,8
1174,15/05/2023 , 19:40:00,153,10.1
1175,15/05/2023 , 19:50:00,77,5.1
1176,15/05/2023 , 20:00:00,32,2.1
1177,15/05/2023 , 20:10:00,11,0.7
1178,15/05/2023 , 20:20:00,1,0.1
1179,15/05/2023 , 20:30:00,0,0
1180,15/05/2023 , 20:40:00,0,0
1181,15/05/2023 , 20:50:00,0,0
1182,15/05/2023 , 21:00:00,0,0
1183,15/05/2023 , 21:10:00,0,0
1184,15/05/2023 , 21:20:00,0,0
1185,15/05/2023 , 21:30:00,0,0
1186,15/05/2023 , 21:40:00,0,0
1187,15/05/2023 , 21:50:00,0,0
1188,15/05/2023 , 22:00:00,0,0
1189,15/05/2023 , 22:10:00,0,0
1190,15/05/2023 , 22:20:00,0,0
1191,15/05/2023 , 22:30:00,0,0
1192,15/05/2023 , 22:40:00,0,0
1193,15/05/2023 , 22:50:00,0,0
1194,15/05/2023 , 23:00:00,0,0
1195,15/05/2023 , 23:10:00,0,0
1196,15/05/2023 , 23:20:00,0,0
1197,15/05/2023 , 23:30:00,0,0
1198,15/05/2023 , 23:40:00,0,0
1199,15/05/2023 , 23:50:00,0,0
1200,15/05/2023 , 24:00:00,0,0
1201,16/05/2023 , 00:10:00,0,0
1202,16/05/2023 , 00:20:00,0,0
1203,16/05/2023 , 00:30:00,0,0
1204,16/05/2023 , 00:40:00,0,0
1205,16/05/2023 , 00:50:00,0,0
1206,16/05/2023 , 01:00:00,0,0
1207,16/05/2023 , 01:10:00,0,0
1208,16/05/2023 , 01:20:00,0,0
1209,16/05/2023 , 01:30:00,0,0
1210,16/05/2023 , 01:40:00,0,0
1211,16/05/2023 , 01:50:00,0,0
1212,16/05/2023 , 02:00:00,0,0
1213,16/05/2023 , 02:10:00,0,0
1214,16/05/2023 , 02:20:00,0,0
1215,16/05/2023 , 02:30:00,0,0
1216,16/05/2023 , 02:40:00,0,0
1217,16/05/2023 , 02:50:00,0,0
1218,16/05/2023 , 03:00:00,0,0
1219,16/05/2023 , 03:10:00,0,0
1220,16/05/2023 , 03:20:00,0,0
1221,16/05/2023 , 03:30:00,0,0
1222,16/05/2023 , 03:40:00,0,0
1223,16/05/2023 , 03:50:00,0,0
1224,16/05/2023 , 04:00:00,0,0
1225,16/05/2023 , 04:10:00,0,0
1226,16/05/2023 , 04:20:00,0,0
1227,16/05/2023 , 04:30:00,0,0
1228,16/05/2023 , 04:40:00,0,0
1229,16/05/2023 , 04:50:00,0,0
1230,16/05/2023 , 05:00:00,0,0
1231,16/05/2023 , 05:10:00,0,0
1232,16/05/2023 , 05:20:00,0,0
1233,16/05/2023 , 05:30:00,0,0
1234,16/05/2023 , 05:40:00,0,0
1235,16/05/2023 , 05:50:00,0,0
1236,16/05/2023 , 06:00:00,0,0
1237,16/05/2023 , 06:10:00,1,0.1
1238,16/05/2023 , 06:20:00,5,0.3
1239,16/05/2023 , 06:30:00,11,0.7
1240,16/05/2023 , 06:40:00,28,1.9
1241,16/05/2023 , 06:50:00,39,2.6
1242,16/05/2023 , 07:00:00,53,3.5
1243,16/05/2023 , 07:10:00,100,6.6
1244,16/05/2023 , 07:20:00,55,3.6
1245,16/05/2023 , 07:30:00,102,6.8
1246,16/05/2023 , 07:40:00,162,10.7
1247,16/05/2023 , 07:50:00,289,19.1
1248,16/05/2023 , 08:00:00,494,32.7
1249,16/05/2023 , 08:10:00,430,28.5
1250,16/05/2023 , 08:20:00,384,25.4
1251,16/05/2023 , 08:30:00,389,25.8
1252,16/05/2023 , 08:40:00,322,21.3
1253,16/05/2023 , 08:50:00,445,29.5
1254,16/05/2023 , 09:00:00,761,50.4
1255,16/05/2023 , 09:10:00,639,42.3
1256,16/05/2023 , 09:20:00,544,36
1257,16/05/2023 , 09:30:00,487,32.2
1258,16/05/2023 , 09:40:00,569,37.7
1259,16/05/2023 , 09:50:00,764,50.6
1260,16/05/2023 , 10:00:00,912,60.4
1261,16/05/2023 , 10:10:00,1162,76.9
1262,16/05/2023 , 10:20:00,1008,66.7
1263,16/05/2023 , 10:30:00,926,61.3
1264,16/05/2023 , 10:40:00,1164,77.1
1265,16/05/2023 , 10:50:00,1243,82.3
1266,16/05/2023 , 11:00:00,1425,94.4
1267,16/05/2023 , 11:10:00,1155,76.5
1268,16/05/2023 , 11:20:00,1519,100.6
1269,16/05/2023 , 11:30:00,1578,104.5
1270,16/05/2023 , 11:40:00,1594,105.5
1271,16/05/2023 , 11:50:00,1484,98.3
1272,16/05/2023 , 12:00:00,1352,89.5
1273,16/05/2023 , 12:10:00,1887,124.9
1274,16/05/2023 , 12:20:00,1473,97.5
1275,16/05/2023 , 12:30:00,1332,88.2
1276,16/05/2023 , 12:40:00,1750,115.9
1277,16/05/2023 , 12:50:00,2778,183.9
1278,16/05/2023 , 13:00:00,2927,193.8
1279,16/05/2023 , 13:10:00,2606,172.6
1280,16/05/2023 , 13:20:00,2394,158.5
1281,16/05/2023 , 13:30:00,1642,108.7
1282,16/05/2023 , 13:40:00,1806,119.6
1283,16/05/2023 , 13:50:00,1075,71.2
1284,16/05/2023 , 14:00:00,1039,68.8
1285,16/05/2023 , 14:10:00,1655,109.6
1286,16/05/2023 , 14:20:00,1576,104.4
1287,16/05/2023 , 14:30:00,1418,93.9
1288,16/05/2023 , 14:40:00,1989,131.7
1289,16/05/2023 , 14:50:00,2473,163.7
1290,16/05/2023 , 15:00:00,1663,110.1
1291,16/05/2023 , 15:10:00,2148,142.2
1292,16/05/2023 , 15:20:00,1587,105.1
1293,16/05/2023 , 15:30:00,1489,98.6
1294,16/05/2023 , 15:40:00,2060,136.4
1295,16/05/2023 , 15:50:00,1700,112.6
1296,16/05/2023 , 16:00:00,1166,77.2
1297,16/05/2023 , 16:10:00,2175,144
1298,16/05/2023 , 16:20:00,3791,251
1299,16/05/2023 , 16:30:00,1022,67.7
1300,16/05/2023 , 16:40:00,476,31.5
1301,16/05/2023 , 16:50:00,817,54.1
1302,16/05/2023 , 17:00:00,1500,99.3
1303,16/05/2023 , 17:10:00,2660,176.1
1304,16/05/2023 , 17:20:00,2022,133.9
1305,16/05/2023 , 17:30:00,1244,82.4
